name,outer,inner,N,nnz,coo_sd,coo_mflops,coo_sum,coo_l1,coo_l2,coo_l3,coo_bp,csr_sd,csr_mflops,csr_sum,csr_l1,csr_l2,csr_l3,csr_bp,dia_sd,dia_mflops,dia_sum,dia_l1,dia_l2,dia_l3,dia_bp,ell_sd,ell_mflops,ell_sum,ell_l1,ell_l2,ell_l3,ell_bp
ex14,30,1000,3251,65875,221.050537,1206.99,41725,430712976,23983413,46,0,474.212619,2501.54,41725,284370178,17968452,23,2,-1,-1,-1,-1,-1,-1,-1,247.784676,1357.14,41725,909950878,23978550,49,0
ex36,30,1000,3079,53099,226.594283,1240.2,58503,346651161,19467596,42,0,460.654649,2443.82,58503,230448964,14281810,21,2,-1,-1,-1,-1,-1,-1,-1,209.741564,1148.77,58503,847813034,22782057,36,0
ex28,30,1000,2603,77031,203.782967,1115.96,27896,494258006,26972541,55,0,466.394700,2541.27,27896,324679117,18433822,30,2,217.603624,1191.29,27896,806281993,135946857,99,0,214.985400,1177.5,27896,1051681184,34457656,43,0
ex26,30,1000,2163,74464,197.626741,1082.14,46167,481262755,25707251,224,0,463.855504,2533.02,46167,312838404,17240352,96,2,-1,-1,-1,-1,-1,-1,-1,193.849430,1061.45,46167,797853026,38911006,1831,0
ex3,30,1000,1821,52685,209.457383,1146.45,6954,337498961,18156064,45,0,462.730635,2504.82,6954,221200689,12741775,8,2,143.851795,785.748,6954,876834511,151055355,216,0,208.357997,1129.33,6954,470163452,28065908,15,0
ex6,30,5000,1651,49062,203.242244,1113.15,45187,1412235508,66073942,74,0,463.033549,2534.18,45187,967411761,63105662,42,2,259.220745,1419.48,45187,2189132726,402708619,259,0,216.934910,1188.15,45187,2137301329,116547913,183,0
ex1,30,100000,216,4317,217.279653,1189.87,34458,2447328721,1865,115,0,449.531517,2458.56,34458,1354135307,1009,31,3,220.761325,1208.89,34458,4873828329,70478,59,0,185.865216,1017.97,34458,3872286778,10560,249,0
ex22,30,5000,839,22460,203.705698,1114.48,41872,648640489,22185948,23,0,471.997286,2585.12,41872,445957965,49365,13,2,203.996519,1116.57,41872,1289613266,253778156,55,1,194.589544,1065.8,41872,1044227812,60278203,27,0
ex19,30,500,12005,259577,213.692867,1170.43,15171,836722372,43916703,350,0,481.384897,2636.59,15171,550747786,35270226,1419,1,133.017383,728.557,15171,6008303300,327217723,535489,0,193.798096,1061.47,15171,2156094529,106561209,2125,0
ex35,30,500,19716,227872,254.502133,1393.94,61180,753894771,42690249,339,0,469.456682,2571.23,61180,509278905,31321189,351,1,-1,-1,-1,-1,-1,-1,-1,277.307934,1518.85,61180,1344064483,265964380,599,0
ex11,30,1,16614,1096948,171.580313,939.691,27197,6957588,1027477,169980,0,456.620097,2493.82,27197,4521239,460046,22002,1,-1,-1,-1,-1,-1,-1,-1,300.681940,1637.28,27197,10898615,1994672,113152,0
ex40,30,500,7740,456188,178.216183,976.128,12401,1467998206,72041947,10861,0,459.830103,2518.56,12401,961096744,48627382,3162,1,110.244291,603.815,12401,11183199119,2134520034,621563407,0,297.119157,1626.54,12401,2578315262,92769328,12084,0
ex7,30,5000,1633,46626,198.699823,1088.21,56078,1349808371,71616322,122,0,463.091127,2534.39,56078,921922708,46198157,50,2,-1,-1,-1,-1,-1,-1,-1,172.254218,943.465,56078,2502759666,141687844,82,0
ex37,30,1000,3565,67591,199.408121,1092.19,31282,450008878,24355064,33,0,430.363691,2335.28,31282,299067893,16078165,161,3,-1,-1,-1,-1,-1,-1,-1,100.236973,549.014,31282,2144887623,67963320,179,0
ex21,30,10000,656,18964,203.928269,1116.22,17585,1095025645,29023572,51,0,471.150172,2577,17585,750298671,134536,13,2,-1,-1,-1,-1,-1,-1,-1,208.964022,1143.67,17585,1534848120,67213694,34,0
ex15,30,1000,6867,98671,245.942164,1346.73,30588,645245777,36628170,45,0,488.994544,2674.42,30588,431854130,29439845,31,0,608.795351,3290.79,30588,1040315893,50817123,154,0,360.027299,1970.54,30588,946509939,24241786,48,0
ex12,30,1000,3973,79077,222.543646,1217.66,42191,513869473,27979959,37,0,476.956496,2593.57,42191,341425874,21266264,18,1,-1,-1,-1,-1,-1,-1,-1,241.555080,1320.1,42191,1114708135,28307767,48,0
ex10,30,1000,2410,54840,212.406169,1161.19,64922,354833852,19814035,27,0,464.314341,2485.97,64922,232145745,13478692,35,2,164.165925,898.023,64922,794656365,141452288,637,0,204.197233,1116.34,64922,725568522,26032858,22,0
ex25,30,5000,848,24369,203.846176,1116.02,59066,702460695,28925943,39,0,467.661426,2536.08,59066,481661120,4122359,22,2,234.539186,1282,59066,1324444913,285374088,61,1,207.500938,1136.04,59066,1076058361,41125715,28,0
ex32,30,10000,1159,11047,263.607984,1441.53,30699,667658417,22586656,28,0,469.300683,2491.57,30699,481568438,17344,11,0,-1,-1,-1,-1,-1,-1,-1,335.169095,1835.77,30699,561456564,26108,33,0
ex4,30,5000,1601,31849,223.411870,1223.17,54891,927156005,60979836,42,0,488.180094,2655.37,54891,643379202,28712606,13,1,140.440829,769.092,54891,2388894860,459044156,499,0,243.132752,1331.69,54891,1227413259,71549910,56,0
ex20,30,1000,2203,67830,201.425886,1102.87,28442,437688293,24133183,43,0,462.450189,2528.65,28442,284676939,16274454,20,2,205.732431,1126.08,28442,775344702,146618650,161,0,206.086742,1128.76,28442,737736588,36229756,36,0
ex31,30,1000,3909,91223,209.238309,1145.95,60690,590040340,32062318,203,0,464.237462,2541.59,60690,391321454,21895060,159,2,-1,-1,-1,-1,-1,-1,-1,140.024622,766.911,60690,2121503203,65029472,202,0
ex18,30,1000,5773,71701,250.537119,1371.82,12135,471542331,27970101,35,0,468.559398,2561.25,12135,318729236,22247258,35,1,-1,-1,-1,-1,-1,-1,-1,307.213525,1682.57,12135,793084892,20175414,66,0
ex9,30,1000,3363,99471,208.740481,1142.98,39739,640450981,34210690,59,0,467.334188,2554.59,39739,416023012,23670996,31,2,261.959503,1434.79,39739,2077798920,105861525,111,0,264.190709,1446.4,39739,1274635310,34231745,212,0
ex8,30,1000,3096,90841,199.067414,1090.22,34170,586560584,31620054,64,0,475.705745,2603.6,34170,382294934,21917689,42,1,188.920164,1034.66,34170,1545161464,191475577,175,0,175.706658,962.292,34170,1717487565,46808453,88,0
ex2,30,5000,441,26839,179.168693,980.636,35904,764763804,52033112,56,0,466.704581,2547.21,35904,516763103,12027247,21,1,337.211096,1838.38,35904,979426247,220278046,43,1,215.852403,1179.96,35904,1121420203,53326004,16,0
ex13,30,1000,2568,75628,208.798428,1142.84,945,488376302,25533621,147,0,468.125414,2547.24,945,317542870,17609247,41,2,-1,-1,-1,-1,-1,-1,-1,265.894015,1456.21,945,877626534,25720348,45,0
ex24,30,5000,2283,47901,216.837924,1187.52,18553,1391365368,67126855,166,0,482.119369,2638.22,18553,963696669,59773332,42,1,-1,-1,-1,-1,-1,-1,-1,206.269305,1129.76,18553,2921599638,109274928,120,0
ex27,30,5000,974,37652,185.605384,1016.59,56631,1078751539,56828400,156,0,451.200365,2470.19,56631,735969730,38909954,137,2,198.490733,1086.85,56631,2216897607,443640882,108,1,188.293378,1031.3,56631,1807319797,89568573,197,0
invextr1_new,30,1,30412,1793881,170.046030,931.37,49959,12326307,3033346,525236,0,421.468304,2307.54,49959,8364995,2384469,298570,1,-1,-1,-1,-1,-1,-1,-1,110.233942,603.066,49959,39483667,9680700,1032810,0
mixtank_new,30,1,29957,1990919,168.426554,922.498,47173,14825685,3556249,605836,0,420.304664,2300.36,47173,10075408,3029685,403902,1,-1,-1,-1,-1,-1,-1,-1,171.637229,939.63,53434,31050432,7953981,773522,0
atmosmodm,30,1,1489752,10319760,218.017322,1194.12,26264,76570549,26603368,3750163,0,319.211086,1748.01,26264,57251047,20016141,3242442,0,519.979842,2847.11,26264,61181642,47652871,9146535,0,304.035045,1664.71,26264,82477006,43191395,6147889,0
atmosmodj,30,1,1270432,8814880,216.685676,1186.64,51741,65099751,22588183,3150618,0,322.698803,1767.4,51741,48768625,16986809,2569488,0,538.723412,2950.18,51741,52289758,40358929,7382783,0,300.556546,1645.9,51741,70376250,36573445,4904056,0
atmosmodd,30,1,1270432,8814880,218.218252,1195.05,24131,65080743,22645734,3148060,0,322.635403,1767.09,24131,48747892,16968088,2560169,0,538.892711,2951.31,24131,52290184,40361907,7369240,0,301.896093,1653.18,24131,70383312,36634361,4936885,0
atmosmodl,30,1,1489752,10319760,218.118756,1194.57,34498,76587317,26537776,3776202,0,320.217270,1753.65,34498,57266386,19949635,3218891,0,514.823023,2818.35,34498,61161473,47787617,9310258,0,305.360963,1672.15,34498,82431785,43437481,5995271,0
radfr1,30,10000,1048,13299,227.407905,1245.24,38950,802143965,12649381,183,0,462.326667,2501.99,38950,570539090,63805,16,0,-1,-1,-1,-1,-1,-1,-1,138.265434,757.212,38950,1621416720,76992348,70,0
extr1b,30,10000,2836,10965,307.129618,1670.85,36331,729494851,330913,32,0,378.800693,2045.68,36331,575936461,28956,11,0,-1,-1,-1,-1,-1,-1,-1,195.817834,1072.52,36331,1781658387,23366342,63,0
hydr1c,30,5000,5308,22592,289.507105,1584.87,54683,742593553,37604180,56,0,395.712621,2161.2,54683,579563663,17890383,14,0,-1,-1,-1,-1,-1,-1,-1,136.454019,746.69,54683,2724746728,80823045,186,0
rdist3a,30,1000,2398,61896,197.951680,1084.2,12521,403116233,22126151,52,0,452.825213,2438.21,12521,258878560,16504154,20,2,-1,-1,-1,-1,-1,-1,-1,125.252398,685.643,12521,1238987079,45787683,85,0
extr1,30,10000,2837,10967,309.777535,1684.34,54792,728638799,30873,131,0,384.995545,2108.65,54792,575022783,17496,13,0,-1,-1,-1,-1,-1,-1,-1,194.056370,1060.94,54792,1784101948,23388518,43,0
hydr1,30,5000,5308,22680,287.466081,1572.29,34788,744963311,35564877,38,0,401.997826,2195.51,34788,581398928,26900052,13,0,-1,-1,-1,-1,-1,-1,-1,137.652206,753.895,34788,2725374589,78796635,88,0
rdist1,30,1000,4134,94408,203.377720,1113.9,30956,618902286,35999453,84,0,456.228255,2498.64,30956,399368078,24277620,61,2,-1,-1,-1,-1,-1,-1,-1,125.455615,687.146,30956,2448356962,75970781,204,0
rdist2,30,1000,3198,56834,218.042248,1193.9,14166,372677737,22022310,48,0,477.588362,2594.42,14166,245972528,17589163,20,0,-1,-1,-1,-1,-1,-1,-1,130.358285,713.357,14166,1485216009,38658893,65,0
tmt_sym,30,1,726713,5080961,202.922036,1111.44,38258,36909086,12350447,2425669,0,230.989639,1265.11,38258,27494763,7964699,2037363,7,-1,-1,-1,-1,-1,-1,-1,204.416668,1119.45,38258,51565810,22939897,3663520,0
tmt_unsym,30,1,917825,4584801,192.471711,1054.15,13263,35390270,11732522,2456090,0,235.169233,1287.99,13263,27076628,8605284,2113559,0,-1,-1,-1,-1,-1,-1,-1,294.782181,1612.62,13263,36975888,18663106,3196681,0
t2em,30,1,921632,4590832,186.971469,1023.52,2596,35368903,11719777,2613288,0,223.910698,1225.75,2596,27193287,8582723,2271759,0,-1,-1,-1,-1,-1,-1,-1,301.414812,1650.59,2596,37014239,19188783,2837683,0
c-60,30,500,43640,298570,243.920678,1336,6507,1245762135,97610492,1894,0,377.613090,2068.21,6507,922501480,64880661,780,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-48,30,500,18354,166080,225.083760,1232.75,19101,634168437,45319256,419,0,394.407646,2158.24,19101,446706555,30297823,118,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-66,30,500,49989,444853,220.551676,1208,11835,1885893848,158922993,801849,0,377.762880,2069.05,11835,1385294714,107385087,105671,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-19,30,5000,2327,21817,242.433142,1325.72,18096,685367876,28760560,50,0,389.988122,2127.91,18096,495243645,121447,18,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-26,30,5000,4307,34537,244.031030,1336.46,41498,1135489497,49809126,45,0,379.942817,2073.73,41498,834436957,34318850,32,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-52,30,500,23948,202708,235.272430,1288.6,37421,824365419,55710120,154,0,374.804858,2052.45,37421,594914243,37868080,149,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-32,30,1000,5975,54471,218.564709,1194.52,61663,396032312,22848604,33,0,446.781603,2303.89,61663,270914846,17747548,27,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-big,30,1,345241,2340859,213.887452,1170.21,36533,23184359,8910170,1221493,0,305.812009,1674.21,36533,18649051,7072563,951636,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-36,30,1000,7479,65941,225.797286,1235.41,7577,483191201,32238691,78,0,400.381626,2177.16,7577,337267113,19302059,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-42,30,500,10471,110285,218.593775,1197.1,2239,404092682,25778236,60,0,429.386728,2349.8,2239,280570153,18040204,50,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-53,30,500,30235,355139,208.578617,1142.42,35041,1388522937,94350702,1184,0,418.392986,2291.58,35041,958609010,69784698,838,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-37,30,1000,8204,74676,229.710380,1257.53,22505,547608047,38294714,48,0,386.888682,2107.28,22505,383026709,24191487,929,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-61,30,500,43618,310016,241.756357,1324.13,65140,1346987969,103947254,890,0,357.062353,1955.68,65140,1002591693,69779026,731,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-20,30,5000,2921,20445,242.080024,1323.88,25366,668795263,18529957,45,0,381.713014,2055.08,25366,497381260,5776141,27,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-41,30,500,9769,101635,228.388916,1249.91,23156,372548477,22980101,55,0,406.190351,2167.67,23156,260214552,15368006,200,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-66b,30,500,49989,444851,220.934261,1210.1,3925,1886558314,146755845,588813,0,378.572195,2073.5,3925,1384132815,104466270,2900,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-21,30,5000,3509,32145,239.110320,1309.65,7996,1033337860,52202612,67,0,400.772337,2193.88,7996,755610838,31305803,50,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-40,30,1000,9941,81501,225.170597,1233.27,58548,596572982,37454222,51,0,418.174963,2257.66,58548,421921167,28239749,40,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-39,30,500,9271,116587,203.802145,1116.05,56643,417394155,25777301,45,0,409.176046,2236.38,56643,285251331,17870151,34,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-29,30,5000,5033,43731,232.198436,1271.55,35861,1427835234,76372722,157,0,390.201742,2133.16,35861,1054179100,48296037,178,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-46,30,500,14913,130397,226.106183,1238.1,36849,501055946,31231353,75,0,415.378060,2256.53,36849,352629987,20822116,47,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-50,30,500,22401,180245,232.665722,1274.21,44205,725774138,51393239,166,0,372.024884,2036.78,44205,523312441,35637976,153,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-67b,30,500,57975,530583,214.760686,1176.29,64544,1972501552,152721199,14481,0,411.720018,2255.03,64544,1406163019,134045566,124692,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-64b,30,500,51035,707601,197.445267,1081.45,42352,2851919076,216331083,11629899,0,435.809598,2386.95,42352,2025183614,152233639,1167481,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-62,30,500,41731,559341,208.762212,1143.44,11489,2593114506,173235793,16005,0,404.876064,2217.58,11489,1870390170,128407234,13509,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-28,30,5000,4598,30590,251.473950,1377.11,45562,1023779591,51231148,143,0,346.394648,1894.78,45562,765586459,30326517,30,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-73,30,1,169422,1279274,204.008999,1117.22,8244,10572886,3183401,358713,0,388.095756,2124.33,8244,7944561,2178382,144742,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-56,30,500,35910,380240,215.888684,1182.47,9690,1411713432,103365593,2956,0,408.520461,2237.51,9690,994681659,73547670,2153,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-24,30,5000,4119,35699,232.907524,1275.36,51471,1165235727,64352575,79,0,392.335446,2142.28,51471,860252745,51215478,28,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-18,30,10000,2169,15145,249.997980,1366.65,46653,973868668,15885514,41,0,365.886875,2001.4,46653,720330942,39599,19,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-31,30,1000,5339,78571,204.811956,1121.72,18037,541905164,33184629,42,0,440.228722,2398.16,18037,369025689,21074692,37,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-25,30,5000,3797,49635,214.919949,1176.74,65173,1556835757,83539794,74,0,420.930688,2304.82,65173,1106994597,52869154,34,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-34,30,1000,6611,64333,232.396967,1271.16,25888,471388435,27621319,35,0,417.971812,2276.84,25888,328187937,20510517,21,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-43,30,500,11125,123659,211.762670,1159.61,23047,458593529,27122427,310,0,427.257633,2309.89,23047,312051200,19475796,478,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-47,30,500,15343,211401,193.934276,1062.19,23298,739789789,48342402,283,0,432.810848,2370.46,23298,506775979,34197121,119,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-51,30,500,23196,203048,232.714032,1274.59,59116,814702102,55029054,267,0,391.315301,2143.21,59116,579019408,39284899,301,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-54,30,500,31793,385987,213.611151,1169.99,37635,1404401460,96321966,4076,0,416.370636,2280.52,37635,974398249,72082904,813,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-44,30,1000,10728,85000,240.000051,1314.05,14268,643905054,41891012,50,0,358.509982,1951.57,14268,458452339,25868254,29,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-22,30,5000,3792,28870,238.839721,1307.23,19866,945501404,44248612,56,0,383.381190,2088.62,19866,700774263,24168839,12,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-65,30,500,48066,360428,238.845844,1308.2,5998,1551357381,125951020,3291,0,361.742886,1981.33,5998,1155111928,87825380,1274,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-64,30,500,51035,707985,197.515067,1081.83,43815,2850250628,210906889,11167384,0,434.727445,2381.08,43815,2007393116,164858531,182617,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-67,30,500,57975,530229,213.645942,1170.17,33031,1978411610,161128228,741899,0,410.797297,2249.99,33031,1406716907,135344442,5357,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-38,30,1000,8127,77689,236.765045,1295.38,28500,571890028,36600999,57,0,408.236004,2202.25,28500,398830866,22312996,36,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-23,30,5000,3969,31079,238.908663,1306.53,2273,1017100134,48636529,46,0,395.188394,2164.49,2273,751324235,29501368,25,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-49,30,500,21132,157040,243.358894,1332.88,28665,642084757,44873843,121,0,355.936214,1947.44,28665,466060363,30136453,105,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-30,30,1000,5321,65693,204.994061,1121.45,33254,457775089,27607076,60,0,447.134345,2364.15,33254,311693662,16983918,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-73b,30,1,169422,1279274,203.931633,1116.78,8517,10579693,3125292,353377,0,387.292183,2118.59,8517,7920551,2212648,138474,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-33,30,1000,6317,56123,224.588758,1228.32,17033,403715264,25486759,76,0,416.692196,2177.65,17033,282482297,17297962,26,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-57,30,500,37833,403373,211.928331,1160.77,5494,1634108982,99036069,2737,0,427.625100,2342.14,5494,1170781039,104030458,1227,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-35,30,1000,6537,62891,240.926110,1314.62,65310,459247719,26995404,55,0,387.370538,2064.25,65310,323580668,15850342,170,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-27,30,5000,4563,30927,253.179865,1385.29,2053,1040561116,47411461,181,0,346.718167,1891.52,2053,778036786,28367097,45,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c-45,30,500,13206,174452,203.840132,1116.45,34059,628485570,35281338,142,0,449.330963,2458.17,34059,414207100,28433737,103,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2D_54019_highK,30,500,54019,486129,236.254544,1294.01,23320,1758194790,93759087,328052,0,398.135157,2180.66,23320,1246952992,72104365,3086,2,-1,-1,-1,-1,-1,-1,-1,227.110997,1243.93,23320,3268828163,639857660,1533791,0
ibm_matrix_2,30,500,51448,537038,231.553125,1268.26,23891,1894392865,110408237,599561,0,447.155599,2449.15,23891,1319920140,95482402,2505,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
matrix_9,30,1,103430,1205518,218.734422,1197.85,34531,8390262,2146873,259306,0,443.691948,2427.95,34531,5960710,1289031,106054,0,-1,-1,-1,-1,-1,-1,-1,316.319413,1730.37,34531,11557017,4162279,142290,0
matrix-new_3,30,500,125329,893984,224.529185,1226.4,16740,3200684869,677442290,72963234,0,398.142719,2174.4,16740,2364964069,345714712,25606931,0,-1,-1,-1,-1,-1,-1,-1,191.348831,1045.84,16740,7040992472,2273935234,129392645,0
3D_28984_Tetra,30,500,28984,285092,253.699600,1389.56,14312,1009645033,59622345,498,0,464.357328,2543.32,14312,706361949,52374292,768,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3D_51448_3D,30,500,51448,537038,229.975054,1259.62,35886,1894452016,112209443,962050,0,441.678737,2399.28,35886,1319163218,94711907,4649,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2D_27628_bjtcai,30,500,27628,206670,268.082848,1468.33,24467,707064542,43192469,390,0,415.765023,2277.15,24467,493227884,31793952,329,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
sme3Db,30,1,29067,2081063,162.612153,890.644,25340,39141142,4937339,634331,0,392.036599,2146.46,25340,33202494,4385856,422880,1,-1,-1,-1,-1,-1,-1,-1,81.074749,443.604,57900,65845544,15247157,1510132,0
problem1,30,100000,415,2779,291.604603,1596.72,16003,1168071419,805,99,0,406.619921,2227.03,16003,192750732,691,99,1,-1,-1,-1,-1,-1,-1,-1,337.535102,1848.75,16003,1034915965,1150,91,0
poisson3Da,30,500,13514,352762,204.961813,1122.61,31706,2755592055,70218272,2949,0,426.634128,2336.74,31706,2195278987,70379383,1129,3,-1,-1,-1,-1,-1,-1,-1,99.367889,544.258,31706,5481810098,659936401,50293494,0
poisson2D,30,100000,367,2417,298.220553,1632.7,6232,536150935,731,214,0,425.633637,2330.38,6232,72912593,806,29,0,-1,-1,-1,-1,-1,-1,-1,327.968957,1792.61,6232,574843550,774,32,0
sme3Da,30,500,12504,874887,171.551364,939.621,42863,6041874472,215146035,24247962,0,455.153251,2492.97,42863,4611932890,150494696,76341,1,-1,-1,-1,-1,-1,-1,-1,82.526949,452.018,23756,13934399684,2506452494,403243691,0
sme3Dc,30,1,42930,3148656,160.322962,878.098,22670,65312250,9754187,1047984,0,362.003619,1982.61,22670,56912859,9172978,680769,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
poisson3Db,30,1,85623,2374949,160.759919,880.426,20632,56499987,17148641,3010397,0,286.309126,1567.57,20632,51003645,13514158,1854960,3,-1,-1,-1,-1,-1,-1,-1,69.572752,380.772,9575,94278080,27754820,2710498,0
ns3Da,30,1,20414,1679599,162.181775,888.277,59748,33488096,2784727,491598,0,391.546764,2143.21,59748,28362944,3234623,240880,1,-1,-1,-1,-1,-1,-1,-1,105.746107,578.547,59748,45414025,8077250,1010936,0
hugetrace-00020,30,1,16002413,47997626,64.927656,355.615,53432,1132956239,866809204,487032929,0,68.411625,374.699,53432,1065137425,811540156,430427989,0,-1,-1,-1,-1,-1,-1,-1,75.938726,415.927,53432,1141556572,837833352,428617066,0
wing_nodal,30,500,10937,150976,233.969650,1280.88,24654,1258652078,33075051,302,0,348.385629,1904.61,24654,1008769810,20586118,108,7,-1,-1,-1,-1,-1,-1,-1,215.160786,1178.44,24654,1165684204,60184226,511,0
hugetrace-00000,30,1,4588484,13758266,90.499607,495.666,61675,222492289,146016164,72774003,0,95.659034,523.902,61675,202193246,137544878,68712394,0,-1,-1,-1,-1,-1,-1,-1,126.286260,691.652,61675,210401315,136897239,51972294,0
al2010,30,1,252266,1230482,234.867578,1285.48,39548,15653429,3626023,411557,0,187.311968,1025.56,39548,13066869,1881498,198304,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
pa2010,30,1,421545,2058462,219.480924,1202.05,46245,26568634,6396746,1041753,0,177.273672,970.889,46245,21940499,3601549,738193,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
de2010,30,500,24115,116056,277.336412,1518.63,46746,799120098,44545299,281,0,195.387816,1067.28,46746,650470941,25156402,106,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mi2010,30,1,329885,1578090,225.738010,1236.04,29752,17558629,5026815,703623,0,180.098517,986.204,29752,14329571,2754997,437275,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
nm2010,30,500,168609,830970,251.308191,1376.47,17860,5413744400,635547180,48863092,0,197.174054,1079.96,17860,4429892073,281142782,12312531,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
nh2010,30,500,48837,234550,273.871617,1500.03,44878,1200396022,95709407,287,0,196.818259,1077.89,44878,915470593,58416838,823,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
